application_id,application_date,annual_income,credit_score,debt_to_income_ratio,loan_amount,employment_years,region,default_risk
APP-21019,2024-01-13 16:00,37258.35,689.0,0.302,37007.0,17,East,1
APP-21020,2024-01-14 08:00,57339.19,644.0,0.355,35746.0,15,West,1
APP-21021,2024-01-15 00:00,51988.76,556.0,0.124,18193.0,23,North,1
APP-21022,2024-01-15 16:00,66905.08,664.0,0.212,18808.0,15,North,1
APP-21023,2024-01-16 08:00,49942.19,729.0,0.46,21097.0,20,South,0
APP-21024,2024-01-17 00:00,47680.65,734.0,0.571,27966.0,9,South,1
APP-21025,2024-01-17 16:00,28711.58,611.0,0.808,14129.0,8,South,1
APP-21026,2024-01-18 08:00,43979.33,598.0,0.531,5803.0,7,East,1
APP-21027,2024-01-19 00:00,47648.72,754.0,0.358,9943.0,18,North,0
APP-21028,2024-01-19 16:00,15000.0,734.0,0.182,20404.0,2,East,1
APP-21029,2024-01-20 08:00,31976.05,668.0,0.485,14870.0,23,North,1
APP-21030,2024-01-21 00:00,56340.41,537.0,0.246,31758.0,8,West,1
APP-21031,2024-01-21 16:00,51230.88,604.0,0.323,8734.0,1,East,1
APP-21032,2024-01-22 08:00,43445.87,574.0,0.526,37111.0,18,North,1
APP-21033,2024-01-23 00:00,37066.06,749.0,0.455,36336.0,7,South,1
APP-21034,2024-01-23 16:00,16628.02,548.0,0.309,36806.0,17,South,1
APP-21035,2024-01-24 08:00,15000.0,748.0,0.215,30886.0,7,West,1
APP-21036,2024-01-25 00:00,42479.62,634.0,0.445,8745.0,4,East,1
APP-21037,2024-01-25 16:00,74801.01,568.0,0.46,20335.0,5,North,1
APP-21038,2024-01-26 08:00,48664.3,699.0,0.6,9599.0,9,South,1
APP-21039,2024-01-27 00:00,66385.2,678.0,0.121,39569.0,14,North,0
APP-21040,2024-01-27 16:00,26819.63,564.0,0.434,16656.0,3,East,1
APP-21041,2024-01-28 08:00,53096.69,638.0,0.53,25487.0,2,South,1
APP-21042,2024-01-29 00:00,35333.64,723.0,0.37,32279.0,23,West,1
APP-21043,2024-01-29 16:00,34638.97,615.0,0.228,37222.0,8,West,0
APP-21044,2024-01-30 08:00,61402.61,741.0,0.309,31444.0,15,East,0
APP-21045,2024-01-31 00:00,45831.95,595.0,0.424,28608.0,15,East,1
APP-21046,2024-01-31 16:00,23060.38,543.0,0.362,21309.0,14,North,1
APP-21047,2024-02-01 08:00,49764.53,643.0,0.456,26189.0,23,West,1
APP-21048,2024-02-02 00:00,35108.97,552.0,0.574,8296.0,8,East,1
APP-21049,2024-02-02 16:00,22002.06,647.0,0.372,35937.0,16,East,1
APP-21050,2024-02-03 08:00,30083.71,640.0,0.566,24032.0,20,West,1
APP-21051,2024-02-04 00:00,84826.08,594.0,0.406,6405.0,11,North,1
APP-21052,2024-02-04 16:00,69822.92,753.0,0.461,37197.0,22,North,1
APP-21053,2024-02-05 08:00,15000.0,640.0,0.406,22126.0,7,West,1
APP-21054,2024-02-06 00:00,44609.41,692.0,0.464,35401.0,13,West,1
APP-21055,2024-02-06 16:00,45921.31,696.0,0.485,34991.0,17,West,1
APP-21056,2024-02-07 08:00,43211.33,746.0,0.497,33551.0,11,West,0
APP-21057,2024-02-08 00:00,36049.99,567.0,0.42,7149.0,13,West,1
APP-21058,2024-02-08 16:00,61447.21,535.0,0.05,13647.0,19,East,1
APP-21059,2024-02-09 08:00,64968.52,743.0,0.491,35644.0,22,South,1
APP-21060,2024-02-10 00:00,66882.01,675.0,0.184,36465.0,4,West,1
APP-21061,2024-02-10 16:00,53941.94,648.0,0.347,21032.0,0,South,1
APP-21062,2024-02-11 08:00,58955.81,632.0,0.133,20401.0,12,North,1
APP-21063,2024-02-12 00:00,41799.24,621.0,0.624,11130.0,13,East,1
APP-21064,2024-02-12 16:00,19624.09,692.0,0.47,38894.0,1,South,1
APP-21065,2024-02-13 08:00,19150.48,553.0,0.381,12460.0,15,North,1
APP-21066,2024-02-14 00:00,32669.53,669.0,0.59,11683.0,4,North,1
APP-21067,2024-02-14 16:00,44389.69,702.0,0.484,28126.0,21,North,1
APP-21068,2024-02-15 08:00,24903.32,685.0,0.435,13500.0,0,West,1
APP-21069,2024-02-16 00:00,27662.32,636.0,0.467,37857.0,11,East,1
APP-21070,2024-02-16 16:00,41188.93,640.0,0.374,5382.0,18,North,1
APP-21071,2024-02-17 08:00,63554.06,717.0,0.271,5201.0,21,West,1
APP-21072,2024-02-18 00:00,54017.91,675.0,0.535,22671.0,21,South,1
APP-21073,2024-02-18 16:00,32456.53,745.0,0.411,22082.0,22,East,1
APP-21074,2024-02-19 08:00,48834.9,535.0,0.209,10718.0,9,South,1
APP-21075,2024-02-20 00:00,24084.42,694.0,0.481,22308.0,11,South,0
APP-21076,2024-02-20 16:00,32456.6,591.0,0.425,19408.0,18,West,1
APP-21077,2024-02-21 08:00,18170.83,636.0,0.624,36162.0,15,South,1
APP-21078,2024-02-22 00:00,55719.09,723.0,0.452,5324.0,16,East,1
APP-21079,2024-02-22 16:00,42909.47,580.0,0.278,39169.0,12,South,1
APP-21080,2024-02-23 08:00,45161.0,767.0,0.205,26854.0,6,West,0
APP-21081,2024-02-24 00:00,62506.87,706.0,0.572,10315.0,2,North,0
APP-21082,2024-02-24 16:00,30049.48,675.0,0.412,6637.0,4,West,1
APP-21083,2024-02-25 08:00,56401.49,584.0,0.316,23834.0,3,North,1
APP-21084,2024-02-26 00:00,83728.58,629.0,0.334,13221.0,14,South,1
APP-21085,2024-02-26 16:00,30321.95,618.0,0.576,15541.0,16,North,1
APP-21086,2024-02-27 08:00,19865.66,566.0,0.477,13580.0,11,West,1
APP-21087,2024-02-28 00:00,25358.87,706.0,0.552,27756.0,22,West,1
APP-21088,2024-02-28 16:00,54994.54,616.0,0.449,24374.0,13,East,1
APP-21089,2024-02-29 08:00,79433.26,629.0,0.32,7729.0,3,East,1
APP-21090,2024-03-01 00:00,78695.92,632.0,0.634,23428.0,16,North,1
APP-21091,2024-03-01 16:00,63208.31,627.0,0.373,32692.0,10,North,1
APP-21092,2024-03-02 08:00,63827.34,672.0,0.517,7842.0,5,East,1
APP-21093,2024-03-03 00:00,56362.02,603.0,0.55,36141.0,3,South,1
APP-21094,2024-03-03 16:00,61051.8,701.0,0.421,25241.0,12,East,1
APP-21095,2024-03-04 08:00,53467.64,604.0,0.286,38272.0,19,South,1
APP-21096,2024-03-05 00:00,33604.25,638.0,0.339,10185.0,14,North,1
APP-21097,2024-03-05 16:00,78841.88,562.0,0.501,39775.0,17,North,1
APP-21098,2024-03-06 08:00,72037.77,704.0,0.484,27550.0,16,West,1
APP-21099,2024-03-07 00:00,34014.18,720.0,0.576,24862.0,18,West,1
APP-21100,2024-03-07 16:00,59672.63,683.0,0.557,23035.0,9,South,1
APP-21101,2024-03-08 08:00,74302.36,650.0,0.306,5828.0,4,South,1
APP-21102,2024-03-09 00:00,55536.24,638.0,0.593,37887.0,11,East,1
APP-21103,2024-03-09 16:00,44303.57,546.0,0.297,27540.0,24,South,1
APP-21104,2024-03-10 08:00,73735.15,559.0,0.491,8207.0,14,North,1
APP-21105,2024-03-11 00:00,52596.12,685.0,0.711,5733.0,22,North,1
APP-21106,2024-03-11 16:00,36698.2,629.0,0.457,6777.0,3,North,1
APP-21107,2024-03-12 08:00,27296.96,558.0,0.207,26329.0,7,West,1
APP-21108,2024-03-13 00:00,15000.0,556.0,0.381,26491.0,19,South,1
APP-21109,2024-03-13 16:00,83516.24,678.0,0.681,22488.0,21,South,1
APP-21110,2024-03-14 08:00,32936.67,692.0,0.395,15737.0,16,West,1
APP-21111,2024-03-15 00:00,65351.01,548.0,0.579,23611.0,5,West,1
APP-21112,2024-03-15 16:00,31432.97,649.0,0.305,23071.0,15,West,1
APP-21113,2024-03-16 08:00,51005.27,663.0,0.377,5680.0,4,North,1
APP-21114,2024-03-17 00:00,56095.11,605.0,0.394,14886.0,13,South,1
APP-21115,2024-03-17 16:00,25695.7,714.0,0.654,6861.0,1,East,1
APP-21116,2024-03-18 08:00,65226.66,619.0,0.383,36505.0,16,East,1
APP-21117,2024-03-19 00:00,44431.72,537.0,0.194,30383.0,5,South,1
APP-21118,2024-03-19 16:00,57947.6,628.0,0.706,39864.0,10,South,1
APP-21119,2024-03-20 08:00,74181.33,722.0,0.447,15576.0,1,West,1
APP-21120,2024-03-21 00:00,61313.21,619.0,0.499,35747.0,24,West,1
APP-21121,2024-03-21 16:00,46293.11,577.0,0.227,26107.0,24,North,1
APP-21122,2024-03-22 08:00,82992.88,678.0,0.451,20859.0,0,West,1
APP-21123,2024-03-23 00:00,47196.28,656.0,0.422,12790.0,4,South,1
APP-21124,2024-03-23 16:00,49676.39,640.0,0.304,30844.0,7,North,1
APP-21125,2024-03-24 08:00,45054.74,669.0,0.5,36645.0,3,East,1
APP-21126,2024-03-25 00:00,25939.15,598.0,0.215,13236.0,18,South,1
APP-21127,2024-03-25 16:00,23955.85,604.0,0.303,11139.0,4,East,1
APP-21128,2024-03-26 08:00,38024.36,684.0,0.565,29368.0,4,South,1
APP-21129,2024-03-27 00:00,29752.8,582.0,0.333,39194.0,23,South,1
APP-21130,2024-03-27 16:00,43001.94,737.0,0.361,31248.0,15,North,1
APP-21131,2024-03-28 08:00,62870.91,714.0,0.431,14960.0,21,North,0
APP-21132,2024-03-29 00:00,40636.77,571.0,0.375,19698.0,17,West,1
APP-21133,2024-03-29 16:00,51959.32,729.0,0.503,18451.0,10,South,0
APP-21134,2024-03-30 08:00,38893.69,649.0,0.441,34823.0,16,South,1
APP-21135,2024-03-31 00:00,93810.64,723.0,0.239,31998.0,2,North,1
APP-21136,2024-03-31 16:00,75148.23,648.0,0.332,25614.0,17,East,1
APP-21137,2024-04-01 08:00,43543.07,629.0,0.319,14624.0,3,West,1
APP-21138,2024-04-02 00:00,52899.59,623.0,0.364,37830.0,18,South,1
APP-21139,2024-04-02 16:00,23873.08,493.0,0.433,27866.0,8,North,1
APP-21140,2024-04-03 08:00,44140.68,696.0,0.457,38967.0,4,South,1
APP-21141,2024-04-04 00:00,37193.13,598.0,0.136,25304.0,3,North,0
APP-21142,2024-04-04 16:00,61372.03,698.0,0.543,33742.0,15,West,0
APP-21143,2024-04-05 08:00,31254.39,740.0,0.409,33459.0,9,East,1
APP-21144,2024-04-06 00:00,77839.33,605.0,0.286,16807.0,8,South,1
APP-21145,2024-04-06 16:00,46822.29,602.0,0.534,38741.0,15,South,1
APP-21146,2024-04-07 08:00,32350.52,700.0,0.167,5768.0,19,West,1
APP-21147,2024-04-08 00:00,48578.86,612.0,0.231,31905.0,21,East,1
APP-21148,2024-04-08 16:00,61261.96,719.0,0.675,38794.0,16,South,1
APP-21149,2024-04-09 08:00,57367.23,599.0,0.438,16862.0,17,West,1
APP-21150,2024-04-10 00:00,50818.33,726.0,0.332,27684.0,14,South,0
APP-21151,2024-04-10 16:00,63797.37,622.0,0.433,24678.0,19,South,1
APP-21152,2024-04-11 08:00,62696.83,660.0,0.398,31653.0,8,West,0
APP-21153,2024-04-12 00:00,62786.68,699.0,0.424,35316.0,5,West,1
APP-21154,2024-04-12 16:00,43037.93,671.0,0.479,26107.0,5,North,1
APP-21155,2024-04-13 08:00,42912.74,704.0,0.396,33557.0,10,North,1
APP-21156,2024-04-14 00:00,44267.81,553.0,0.463,15930.0,24,South,1
APP-21157,2024-04-14 16:00,39106.84,616.0,0.401,13001.0,19,West,1
APP-21158,2024-04-15 08:00,49902.15,644.0,0.321,20073.0,2,East,1
APP-21159,2024-04-16 00:00,47898.79,594.0,0.287,28721.0,22,East,1
APP-21160,2024-04-16 16:00,77791.23,698.0,0.578,11554.0,11,South,0
APP-21161,2024-04-17 08:00,38913.32,609.0,0.498,28812.0,14,North,1
APP-21162,2024-04-18 00:00,30239.26,594.0,0.544,18793.0,6,West,1
APP-21163,2024-04-18 16:00,59623.23,696.0,0.42,32845.0,24,West,1
APP-21164,2024-04-19 08:00,49287.4,577.0,0.447,6289.0,21,North,1
APP-21165,2024-04-20 00:00,35645.8,580.0,0.399,28379.0,17,West,1
APP-21166,2024-04-20 16:00,62078.08,670.0,0.559,27744.0,21,South,1
APP-21167,2024-04-21 08:00,42978.15,721.0,0.379,37933.0,14,West,1
APP-21168,2024-04-22 00:00,75437.13,650.0,0.302,29968.0,7,West,1
APP-21169,2024-04-22 16:00,30897.39,543.0,0.483,32871.0,21,North,1
APP-21170,2024-04-23 08:00,37545.23,681.0,0.402,36661.0,8,North,1
APP-21171,2024-04-24 00:00,50297.9,604.0,0.45,28627.0,14,East,1
APP-21172,2024-04-24 16:00,72440.12,707.0,0.505,15155.0,15,South,1
APP-21173,2024-04-25 08:00,35156.97,617.0,0.351,35442.0,19,North,1
APP-21174,2024-04-26 00:00,54777.1,709.0,0.394,31165.0,2,North,1
APP-21175,2024-04-26 16:00,27048.58,615.0,0.383,19855.0,4,North,0
APP-21176,2024-04-27 08:00,64501.05,599.0,0.574,29869.0,2,West,1
APP-21177,2024-04-28 00:00,36267.17,525.0,0.422,35369.0,1,South,1
APP-21178,2024-04-28 16:00,59137.91,600.0,0.439,39148.0,1,South,1
APP-21179,2024-04-29 08:00,60067.3,651.0,0.281,38332.0,3,West,1
APP-21180,2024-04-30 00:00,15313.22,646.0,0.508,16386.0,2,West,1
APP-21181,2024-04-30 16:00,51767.88,677.0,0.471,19759.0,8,North,1
APP-21182,2024-05-01 08:00,38897.61,715.0,0.32,8834.0,22,East,1
APP-21183,2024-05-02 00:00,56973.19,642.0,0.651,13664.0,21,East,1
APP-21184,2024-05-02 16:00,32266.91,644.0,0.46,35885.0,11,South,1
APP-21185,2024-05-03 08:00,37534.23,707.0,0.345,17630.0,23,East,1
APP-21186,2024-05-04 00:00,69572.37,654.0,0.42,26719.0,8,North,1
APP-21187,2024-05-04 16:00,68179.37,585.0,0.376,28309.0,18,West,1
APP-21188,2024-05-05 08:00,30106.1,609.0,0.605,32364.0,11,South,1
APP-21189,2024-05-06 00:00,80334.67,512.0,0.532,11398.0,15,South,1
APP-21190,2024-05-06 16:00,15000.0,584.0,0.474,15668.0,22,West,1
APP-21191,2024-05-07 08:00,51862.42,539.0,0.626,20692.0,24,East,1
APP-21192,2024-05-08 00:00,24879.88,661.0,0.295,17769.0,0,South,1
APP-21193,2024-05-08 16:00,54684.82,713.0,0.513,39402.0,9,West,1
APP-21194,2024-05-09 08:00,43290.42,584.0,0.486,34223.0,24,West,1
APP-21195,2024-05-10 00:00,29682.49,586.0,0.392,21789.0,22,East,1
APP-21196,2024-05-10 16:00,34726.7,697.0,0.393,35774.0,9,East,1
APP-21197,2024-05-11 08:00,33840.66,613.0,0.531,17168.0,3,North,1
APP-21198,2024-05-12 00:00,49374.92,655.0,0.522,32504.0,10,East,1
APP-21199,2024-05-12 16:00,65545.06,685.0,0.249,12829.0,21,East,1
APP-21200,2024-05-13 08:00,83258.58,598.0,0.638,32031.0,10,West,1
APP-21201,2024-05-14 00:00,44923.9,599.0,0.557,20976.0,10,South,1
APP-21202,2024-05-14 16:00,53378.66,610.0,0.386,8762.0,21,West,1
APP-21203,2024-05-15 08:00,69351.88,547.0,0.325,14564.0,5,North,1
APP-21204,2024-05-16 00:00,39919.14,669.0,0.553,19080.0,14,West,1
APP-21205,2024-05-16 16:00,33904.47,676.0,0.48,31225.0,1,North,1
APP-21206,2024-05-17 08:00,83071.66,645.0,0.506,7554.0,20,East,1
APP-21207,2024-05-18 00:00,44764.18,722.0,0.489,28084.0,22,South,1
APP-21208,2024-05-18 16:00,51912.06,624.0,0.566,30060.0,21,South,1
APP-21209,2024-05-19 08:00,19130.39,677.0,0.523,27887.0,2,West,1
APP-21210,2024-05-20 00:00,38571.37,669.0,0.356,31623.0,4,South,1
APP-21211,2024-05-20 16:00,81968.5,592.0,0.349,11236.0,23,North,1
APP-21212,2024-05-21 08:00,56330.52,709.0,0.463,25549.0,10,North,1
APP-21213,2024-05-22 00:00,47483.73,648.0,0.695,37940.0,20,East,1
APP-21214,2024-05-22 16:00,73086.88,698.0,0.402,26377.0,11,West,1
APP-21215,2024-05-23 08:00,18388.25,562.0,0.464,26397.0,2,East,1
APP-21216,2024-05-24 00:00,40534.51,647.0,0.527,30775.0,8,South,1
APP-21217,2024-05-24 16:00,88949.79,612.0,0.37,16662.0,2,East,1
APP-21218,2024-05-25 08:00,47100.56,589.0,0.516,29517.0,1,South,1
APP-21219,2024-05-26 00:00,46976.05,725.0,0.422,37068.0,5,North,0
APP-21220,2024-05-26 16:00,69224.62,652.0,0.57,5381.0,23,West,1
APP-21221,2024-05-27 08:00,70475.8,551.0,0.307,35454.0,5,West,1
APP-21222,2024-05-28 00:00,24572.17,610.0,0.698,12652.0,16,East,1
APP-21223,2024-05-28 16:00,55703.4,696.0,0.383,20957.0,7,South,1
APP-21224,2024-05-29 08:00,79604.23,589.0,0.483,34832.0,0,North,1
APP-21225,2024-05-30 00:00,36424.49,583.0,0.421,33837.0,24,South,1
APP-21226,2024-05-30 16:00,41296.24,631.0,0.291,36217.0,7,East,1
APP-21227,2024-05-31 08:00,48518.74,668.0,0.52,37915.0,21,South,1
APP-21228,2024-06-01 00:00,60498.21,596.0,0.388,20650.0,14,North,1
APP-21229,2024-06-01 16:00,22302.03,663.0,0.483,27973.0,17,East,1
APP-21230,2024-06-02 08:00,15000.0,642.0,0.323,18667.0,12,North,1
APP-21231,2024-06-03 00:00,51878.88,649.0,0.389,17275.0,24,East,1
APP-21232,2024-06-03 16:00,68985.8,496.0,0.385,20106.0,7,West,1
APP-21233,2024-06-04 08:00,42384.73,641.0,0.486,31008.0,19,South,1
APP-21234,2024-06-05 00:00,37012.8,625.0,0.457,22550.0,17,North,1
APP-21235,2024-06-05 16:00,44994.6,663.0,0.399,33492.0,12,North,1
APP-21236,2024-06-06 08:00,76755.83,601.0,0.376,31083.0,13,South,1
APP-21237,2024-06-07 00:00,36037.89,618.0,0.458,5717.0,14,North,1
APP-21238,2024-06-07 16:00,58265.08,672.0,0.444,27058.0,5,North,1
APP-21239,2024-06-08 08:00,27235.72,727.0,0.435,20280.0,0,North,1
APP-21240,2024-06-09 00:00,28097.3,561.0,0.656,20982.0,6,West,1
APP-21241,2024-06-09 16:00,63210.78,671.0,0.486,33643.0,0,North,1
APP-21242,2024-06-10 08:00,77418.65,713.0,0.651,24166.0,14,West,1
APP-21243,2024-06-11 00:00,64002.04,682.0,0.412,35997.0,5,South,1
APP-21244,2024-06-11 16:00,15000.0,709.0,0.414,29948.0,4,West,0
APP-21245,2024-06-12 08:00,40441.0,607.0,0.359,24349.0,11,North,1
APP-21246,2024-06-13 00:00,52300.5,714.0,0.456,31409.0,2,North,0
APP-21247,2024-06-13 16:00,49072.33,597.0,0.381,6342.0,21,North,1
APP-21248,2024-06-14 08:00,15000.0,643.0,0.364,5948.0,19,West,0
APP-21249,2024-06-15 00:00,24650.48,610.0,0.192,7917.0,13,East,1
APP-21250,2024-06-15 16:00,33568.31,612.0,0.596,20315.0,5,East,1
APP-21251,2024-06-16 08:00,46783.13,537.0,0.374,13241.0,3,South,1
APP-21252,2024-06-17 00:00,15000.0,522.0,0.597,39449.0,14,South,1
APP-21253,2024-06-17 16:00,58804.05,711.0,0.408,23980.0,16,South,1
APP-21254,2024-06-18 08:00,46326.32,532.0,0.497,28185.0,4,North,1
APP-21255,2024-06-19 00:00,29222.34,655.0,0.429,14759.0,23,East,1
APP-21256,2024-06-19 16:00,51484.57,562.0,0.47,16263.0,5,East,1
APP-21257,2024-06-20 08:00,22079.59,589.0,0.299,16741.0,9,South,1
APP-21258,2024-06-21 00:00,47062.46,681.0,0.562,29456.0,8,East,1
APP-21259,2024-06-21 16:00,15587.09,650.0,0.376,21580.0,3,South,1
APP-21260,2024-06-22 08:00,18213.87,632.0,0.531,23119.0,8,North,1
APP-21261,2024-06-23 00:00,39827.16,709.0,0.245,25720.0,7,East,1
APP-21262,2024-06-23 16:00,35107.2,623.0,0.329,31908.0,2,North,1
APP-21263,2024-06-24 08:00,54917.2,714.0,0.465,8163.0,21,North,0
APP-21264,2024-06-25 00:00,47664.18,576.0,0.4,32191.0,19,East,1
APP-21265,2024-06-25 16:00,85807.12,569.0,0.475,24713.0,0,West,1
APP-21266,2024-06-26 08:00,43227.09,632.0,0.445,28418.0,24,South,1
APP-21267,2024-06-27 00:00,15000.0,640.0,0.639,16464.0,19,East,1
APP-21268,2024-06-27 16:00,15000.0,588.0,0.485,19329.0,4,North,1
APP-21269,2024-06-28 08:00,26469.72,623.0,0.368,13091.0,2,South,1
APP-21270,2024-06-29 00:00,108921.7,722.0,0.373,39275.0,3,North,0
APP-21271,2024-06-29 16:00,47338.98,616.0,0.564,22395.0,24,South,1
APP-21272,2024-06-30 08:00,67953.57,524.0,0.237,39863.0,22,East,1
APP-21273,2024-07-01 00:00,66129.76,535.0,0.487,22143.0,23,North,1
APP-21274,2024-07-01 16:00,25195.67,765.0,0.286,12691.0,18,South,0
APP-21275,2024-07-02 08:00,15723.75,727.0,0.553,22761.0,14,South,1
APP-21276,2024-07-03 00:00,59561.64,614.0,0.368,6386.0,18,East,1
APP-21277,2024-07-03 16:00,15000.0,689.0,0.483,36667.0,15,South,1
APP-21278,2024-07-04 08:00,65597.86,656.0,0.424,33649.0,22,South,1
APP-21279,2024-07-05 00:00,45893.0,716.0,0.254,30404.0,7,North,0
APP-21280,2024-07-05 16:00,59088.98,576.0,0.497,26344.0,13,East,1
APP-21281,2024-07-06 08:00,53461.96,577.0,0.333,25294.0,4,East,1
APP-21282,2024-07-07 00:00,54422.91,719.0,0.516,39885.0,0,North,1
APP-21283,2024-07-07 16:00,49880.76,550.0,0.3,14730.0,18,West,1
APP-21284,2024-07-08 08:00,53068.83,644.0,0.449,32289.0,4,North,1
APP-21285,2024-07-09 00:00,48829.53,637.0,0.425,25349.0,2,North,1
APP-21286,2024-07-09 16:00,23223.48,687.0,0.348,39156.0,16,West,0
APP-21287,2024-07-10 08:00,40910.55,648.0,0.586,33973.0,6,South,1
APP-21288,2024-07-11 00:00,87055.87,632.0,0.424,39948.0,16,East,1
APP-21289,2024-07-11 16:00,53654.09,617.0,0.369,25591.0,12,East,1
APP-21290,2024-07-12 08:00,68564.09,580.0,0.456,12159.0,21,West,1
APP-21291,2024-07-13 00:00,30303.42,630.0,0.245,22629.0,21,East,1
APP-21292,2024-07-13 16:00,29990.05,710.0,0.714,29889.0,13,West,1
APP-21293,2024-07-14 08:00,26337.86,623.0,0.29,32103.0,22,South,1
APP-21294,2024-07-15 00:00,24028.16,724.0,0.486,5018.0,11,West,1
APP-21295,2024-07-15 16:00,18796.83,684.0,0.427,22676.0,10,East,1
APP-21296,2024-07-16 08:00,52197.86,669.0,0.562,13233.0,0,East,1
APP-21297,2024-07-17 00:00,41595.26,630.0,0.441,35622.0,2,West,1
APP-21298,2024-07-17 16:00,63758.91,602.0,0.343,10352.0,11,East,1
APP-21299,2024-07-18 08:00,42412.86,741.0,0.197,28326.0,8,West,0
APP-21300,2024-07-19 00:00,15000.0,688.0,0.206,14312.0,1,East,1
APP-21301,2024-07-19 16:00,55985.1,632.0,0.391,17479.0,13,North,1
APP-21302,2024-07-20 08:00,15000.0,742.0,0.584,37920.0,4,South,0
APP-21303,2024-07-21 00:00,51859.1,678.0,0.219,13416.0,2,East,1
APP-21304,2024-07-21 16:00,34115.56,555.0,0.642,8325.0,11,East,1
APP-21305,2024-07-22 08:00,52185.18,614.0,0.55,7425.0,11,East,1
APP-21306,2024-07-23 00:00,22014.87,684.0,0.258,22662.0,20,West,1
APP-21307,2024-07-23 16:00,62009.86,730.0,0.29,27460.0,6,East,0
APP-21308,2024-07-24 08:00,48676.97,782.0,0.302,16455.0,0,West,1
APP-21309,2024-07-25 00:00,41804.34,642.0,0.456,29159.0,2,East,1
APP-21310,2024-07-25 16:00,17494.49,677.0,0.413,7136.0,10,North,1
APP-21311,2024-07-26 08:00,80589.63,603.0,0.409,35007.0,12,North,1
APP-21312,2024-07-27 00:00,31677.73,587.0,0.359,33580.0,21,South,1
APP-21313,2024-07-27 16:00,52732.93,539.0,0.441,39492.0,22,West,1
APP-21314,2024-07-28 08:00,30920.18,663.0,0.52,37778.0,9,South,1
APP-21315,2024-07-29 00:00,115994.82,716.0,0.405,17467.0,18,East,0
APP-21316,2024-07-29 16:00,50689.58,687.0,0.34,18975.0,3,East,1
APP-21317,2024-07-30 08:00,36935.62,645.0,0.539,31109.0,21,North,1
APP-21318,2024-07-31 00:00,58903.66,713.0,0.393,9693.0,4,South,1
APP-21319,2024-07-31 16:00,61501.11,817.0,0.486,15991.0,10,East,1
APP-21320,2024-08-01 08:00,55102.78,590.0,0.408,9149.0,8,East,1
APP-21321,2024-08-02 00:00,42176.69,495.0,0.55,20921.0,12,West,1
APP-21322,2024-08-02 16:00,55929.13,661.0,0.568,24320.0,16,East,1
APP-21323,2024-08-03 08:00,45203.85,705.0,0.564,12391.0,14,South,1
APP-21324,2024-08-04 00:00,47544.72,547.0,0.354,5932.0,12,North,1
APP-21325,2024-08-04 16:00,33862.58,690.0,0.353,30177.0,20,North,1
APP-21326,2024-08-05 08:00,21658.15,620.0,0.525,5700.0,10,East,1
APP-21327,2024-08-06 00:00,58138.45,660.0,0.412,39069.0,0,East,1
APP-21328,2024-08-06 16:00,58913.4,585.0,0.416,12756.0,7,East,1
APP-21329,2024-08-07 08:00,71339.5,581.0,0.337,28237.0,22,West,1
APP-21330,2024-08-08 00:00,48873.26,574.0,0.589,20216.0,4,East,1
APP-21331,2024-08-08 16:00,44116.79,680.0,0.545,7089.0,21,East,1
APP-21332,2024-08-09 08:00,22623.37,603.0,0.406,21526.0,15,West,1
APP-21333,2024-08-10 00:00,47288.57,656.0,0.343,23087.0,3,South,1
APP-21334,2024-08-10 16:00,54483.57,642.0,0.337,34914.0,24,West,1
APP-21335,2024-08-11 08:00,15244.7,569.0,0.436,30632.0,18,North,1
APP-21336,2024-08-12 00:00,67242.4,645.0,0.466,7776.0,17,West,1
APP-21337,2024-08-12 16:00,35183.33,654.0,0.317,12321.0,22,West,1
APP-21338,2024-08-13 08:00,44470.19,704.0,0.271,15916.0,1,South,0
APP-21339,2024-08-14 00:00,58759.87,730.0,0.43,9074.0,12,South,1
APP-21340,2024-08-14 16:00,47868.36,579.0,0.524,20991.0,15,East,1
APP-21341,2024-08-15 08:00,73260.5,661.0,0.429,39451.0,21,West,1
APP-21342,2024-08-16 00:00,59318.51,507.0,0.39,23011.0,7,South,1
APP-21343,2024-08-16 16:00,45330.02,691.0,0.284,30966.0,18,North,1
APP-21344,2024-08-17 08:00,15000.0,706.0,0.344,28903.0,2,East,0
APP-21345,2024-08-18 00:00,65931.36,480.0,0.525,34747.0,18,West,1
APP-21346,2024-08-18 16:00,26767.97,620.0,0.27,12550.0,16,North,1
APP-21347,2024-08-19 08:00,63333.57,586.0,0.633,31384.0,8,South,1
APP-21348,2024-08-20 00:00,56823.41,619.0,0.43,35847.0,20,East,1
APP-21349,2024-08-20 16:00,44421.85,608.0,0.23,11003.0,24,North,1
APP-21350,2024-08-21 08:00,65159.24,637.0,0.48,17138.0,20,West,1
APP-21351,2024-08-22 00:00,57378.72,699.0,0.474,38954.0,22,North,1
APP-21352,2024-08-22 16:00,53910.52,621.0,0.367,32328.0,16,East,1
APP-21353,2024-08-23 08:00,17106.11,581.0,0.533,14891.0,24,West,1
APP-21354,2024-08-24 00:00,48717.27,628.0,0.346,24738.0,0,West,0
APP-21355,2024-08-24 16:00,25629.13,625.0,0.496,19151.0,3,North,1
APP-21356,2024-08-25 08:00,28273.12,635.0,0.416,22149.0,22,East,1
APP-21357,2024-08-26 00:00,41499.44,602.0,0.386,17431.0,14,West,1
APP-21358,2024-08-26 16:00,74341.51,662.0,0.581,14777.0,11,East,1
